day,hour_of_day,transaction_type,old_balance_orig,amount,new_balance_orig,balance_change_orig,old_balance_dest,new_balance_dest,balance_change_dest,dest_is_merchant,zero_orig_balance,is_fraud,fraud_label
1,14,CASH_IN,2437469.41,209823.96,2647293.37,209823.96,377227.86,167403.91,-209823.95,0,0,0,legitimate
2,16,CASH_IN,107706.0,360181.84,467887.84,360181.84,0.0,0.0,0.0,0,0,0,legitimate
1,13,CASH_IN,7747396.0,108155.59,7855551.59,108155.59,1236486.82,1153780.54,-82706.28,0,0,0,legitimate
1,8,PAYMENT,81522.0,12401.65,69120.35,-12401.65,0.0,0.0,0.0,1,0,0,legitimate
1,10,PAYMENT,110088.81,8463.18,101625.63,-8463.18,0.0,0.0,0.0,1,0,0,legitimate
1,16,CASH_OUT,0.0,96012.55,0.0,0.0,1642054.65,1738067.2,96012.55,0,1,0,legitimate
2,10,CASH_OUT,0.0,405384.22,0.0,0.0,1834740.69,2240124.91,405384.22,0,1,0,legitimate
2,9,PAYMENT,0.0,6345.16,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,14,CASH_OUT,51421.0,144617.12,0.0,-51421.0,21213.0,0.0,-21213.0,0,0,0,legitimate
2,20,CASH_OUT,50502.0,186951.31,0.0,-50502.0,195993.78,382945.09,186951.31,0,0,0,legitimate
1,13,TRANSFER,10934.0,20193.76,0.0,-10934.0,1943994.64,2090565.03,146570.39,0,0,0,legitimate
2,18,PAYMENT,124937.59,10360.31,114577.28,-10360.31,0.0,0.0,0.0,1,0,0,legitimate
2,16,PAYMENT,31419.0,3658.9,27760.1,-3658.9,0.0,0.0,0.0,1,0,0,legitimate
1,19,CASH_OUT,101765.0,55982.32,45782.68,-55982.32,424489.08,480471.4,55982.32,0,0,0,legitimate
1,15,CASH_OUT,0.0,95428.32,0.0,0.0,0.0,95428.32,95428.32,0,1,1,fraud
2,16,PAYMENT,0.0,11259.15,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,12,CASH_IN,8729315.65,279356.45,9008672.09,279356.44,2311322.18,2007326.54,-303995.64,0,0,0,legitimate
4,23,PAYMENT,785.0,5943.38,0.0,-785.0,0.0,0.0,0.0,1,0,0,legitimate
2,17,CASH_OUT,164777.0,65989.83,98787.17,-65989.83,7513548.48,7579538.32,65989.84,0,0,0,legitimate
1,12,TRANSFER,11597.0,194835.76,0.0,-11597.0,0.0,4057191.21,4057191.21,0,0,0,legitimate
2,14,PAYMENT,0.0,17306.66,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,15,CASH_IN,58108.0,426411.03,484519.03,426411.03,0.0,0.0,0.0,0,0,0,legitimate
1,13,TRANSFER,1660.0,2104127.94,0.0,-1660.0,2361723.68,4465851.62,2104127.94,0,0,0,legitimate
2,13,PAYMENT,7910.4,26662.23,0.0,-7910.4,0.0,0.0,0.0,1,0,0,legitimate
2,13,CASH_OUT,0.0,184774.07,0.0,0.0,800419.3,1230414.0,429994.7,0,1,0,legitimate
2,19,CASH_OUT,0.0,225697.23,0.0,0.0,1343598.94,1569296.18,225697.24,0,1,0,legitimate
1,15,CASH_OUT,22051.0,400632.31,0.0,-22051.0,0.0,400632.31,400632.31,0,0,0,legitimate
2,20,PAYMENT,106033.0,6161.46,99871.54,-6161.46,0.0,0.0,0.0,1,0,0,legitimate
1,18,CASH_OUT,28491.0,224034.46,0.0,-28491.0,68741.52,292775.98,224034.46,0,0,0,legitimate
1,17,TRANSFER,0.0,93793.91,0.0,0.0,384157.61,477951.53,93793.92,0,1,0,legitimate
1,11,CASH_OUT,126054.0,211113.74,0.0,-126054.0,1111120.56,1322234.3,211113.74,0,0,0,legitimate
1,15,TRANSFER,135274.0,1344598.83,0.0,-135274.0,310755.06,1655353.9,1344598.84,0,0,0,legitimate
2,14,CASH_OUT,0.0,515144.34,0.0,0.0,2581772.82,3096917.16,515144.34,0,1,0,legitimate
1,19,CASH_OUT,0.0,138652.14,0.0,0.0,1802963.73,1941615.87,138652.14,0,1,0,legitimate
1,20,TRANSFER,13807.97,490797.38,0.0,-13807.97,1239090.65,1729888.03,490797.38,0,0,0,legitimate
1,21,CASH_OUT,8078.0,159059.26,0.0,-8078.0,5131998.28,5291057.54,159059.26,0,0,0,legitimate
1,14,CASH_IN,0.0,91584.93,91584.93,91584.93,22742.0,0.0,-22742.0,0,1,0,legitimate
1,21,DEBIT,308012.0,13371.03,294640.97,-13371.03,649405.56,662776.59,13371.03,0,0,0,legitimate
2,23,CASH_OUT,0.0,122593.23,0.0,0.0,829040.32,951633.55,122593.23,0,1,0,legitimate
1,12,CASH_IN,519602.0,227902.33,747504.33,227902.33,0.0,67621.76,67621.76,0,0,0,legitimate
2,15,TRANSFER,90496.0,766779.99,0.0,-90496.0,0.0,766779.99,766779.99,0,0,0,legitimate
1,15,CASH_IN,2200791.45,301045.28,2501836.73,301045.28,1953254.35,1650870.29,-302384.06,0,0,0,legitimate
1,9,CASH_OUT,244068.01,244068.01,0.0,-244068.01,0.0,338538.16,338538.16,0,0,1,fraud
1,8,PAYMENT,0.0,4039.0,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,15,CASH_IN,46483.0,306596.87,353079.87,306596.87,2000.0,0.0,-2000.0,0,0,0,legitimate
1,9,PAYMENT,0.0,17893.9,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,10,CASH_OUT,0.0,76135.87,0.0,0.0,643905.22,720041.08,76135.86,0,1,0,legitimate
1,17,PAYMENT,0.0,2644.07,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,17,CASH_OUT,0.0,75845.99,0.0,0.0,837225.18,913071.17,75845.99,0,1,0,legitimate
2,11,CASH_OUT,11268.0,150788.25,0.0,-11268.0,0.0,150788.25,150788.25,0,0,0,legitimate
1,14,CASH_OUT,0.0,190153.46,0.0,0.0,3419924.21,3574326.18,154401.97,0,1,0,legitimate
1,14,CASH_OUT,0.0,83455.02,0.0,0.0,351528.67,434983.69,83455.02,0,1,0,legitimate
1,18,TRANSFER,123612.51,509723.91,0.0,-123612.51,655196.87,1164920.78,509723.91,0,0,0,legitimate
1,18,CASH_OUT,4767.0,256699.35,0.0,-4767.0,277016.51,533715.86,256699.35,0,0,0,legitimate
2,21,CASH_IN,1739476.96,112073.68,1851550.64,112073.68,5217350.22,5105276.54,-112073.68,0,0,0,legitimate
1,19,PAYMENT,53554.0,3894.3,49659.7,-3894.3,0.0,0.0,0.0,1,0,0,legitimate
2,19,CASH_IN,2097502.99,148356.42,2245859.41,148356.42,599162.83,450806.41,-148356.42,0,0,0,legitimate
1,17,CASH_OUT,2052.0,156542.48,0.0,-2052.0,2347077.36,2503619.84,156542.48,0,0,0,legitimate
1,14,CASH_IN,79194.02,321778.17,400972.19,321778.17,1194279.68,786253.74,-408025.94,0,0,0,legitimate
1,15,TRANSFER,102499.0,267426.07,0.0,-102499.0,0.0,267426.07,267426.07,0,0,0,legitimate
1,19,CASH_IN,2565114.7,207376.09,2772490.78,207376.08,2767974.62,2560598.53,-207376.09,0,0,0,legitimate
2,18,CASH_OUT,15977.0,406833.05,0.0,-15977.0,1519921.91,3514945.81,1995023.9,0,0,0,legitimate
2,20,CASH_OUT,10977.0,235819.95,0.0,-10977.0,591183.3,827003.26,235819.96,0,0,0,legitimate
2,14,PAYMENT,0.0,9056.56,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,19,PAYMENT,0.0,7019.23,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,11,CASH_IN,258728.6,26814.07,285542.67,26814.07,4321340.23,4294526.16,-26814.07,0,0,0,legitimate
1,14,CASH_OUT,22143.0,212436.04,0.0,-22143.0,24216.0,0.0,-24216.0,0,0,0,legitimate
1,21,PAYMENT,0.0,6552.7,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,9,PAYMENT,0.0,10834.24,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
4,9,CASH_OUT,82527.13,82527.13,0.0,-82527.13,397267.85,479794.98,82527.13,0,0,1,fraud
2,9,PAYMENT,0.0,36998.59,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,13,CASH_IN,100582.0,97295.8,197877.8,97295.8,929689.4,832393.6,-97295.8,0,0,0,legitimate
2,14,CASH_IN,40274.0,55182.85,95456.85,55182.85,23716.58,0.0,-23716.58,0,0,0,legitimate
2,21,TRANSFER,43501.0,173715.9,0.0,-43501.0,155174.49,328890.38,173715.89,0,0,0,legitimate
1,19,CASH_IN,142623.53,80010.64,222634.16,80010.63,58228.04,0.0,-58228.04,0,0,0,legitimate
1,18,TRANSFER,0.0,495300.9,0.0,0.0,1554788.06,2050088.96,495300.9,0,1,0,legitimate
1,17,TRANSFER,148609.0,213077.48,0.0,-148609.0,0.0,295025.25,295025.25,0,0,0,legitimate
1,19,CASH_OUT,30668.59,141071.56,0.0,-30668.59,130996.57,272068.12,141071.55,0,0,0,legitimate
4,22,CASH_IN,111.0,27708.14,27819.14,27708.14,0.0,0.0,0.0,0,0,0,legitimate
1,19,CASH_IN,452642.29,163860.91,616503.2,163860.91,329635.1,165774.19,-163860.91,0,0,0,legitimate
1,16,PAYMENT,0.0,18527.85,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,18,CASH_OUT,581.0,212687.57,0.0,-581.0,2335438.4,2819982.85,484544.45,0,0,0,legitimate
2,20,PAYMENT,30212.0,696.04,29515.96,-696.04,0.0,0.0,0.0,1,0,0,legitimate
1,19,PAYMENT,0.0,21577.31,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,11,CASH_IN,1034610.27,62172.71,1096782.98,62172.71,133063.91,0.0,-133063.91,0,0,0,legitimate
1,14,PAYMENT,77485.12,8050.55,69434.57,-8050.55,0.0,0.0,0.0,1,0,0,legitimate
1,10,PAYMENT,0.0,24803.77,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,16,DEBIT,40264.0,4663.34,35600.66,-4663.34,15675.0,490541.95,474866.95,0,0,0,legitimate
1,1,CASH_OUT,35063.63,35063.63,0.0,-35063.63,31140.0,7550.03,-23589.97,0,0,1,fraud
2,16,PAYMENT,0.0,6200.4,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,14,PAYMENT,0.0,11249.19,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,11,TRANSFER,52267.0,855610.5,0.0,-52267.0,92127.22,947737.72,855610.5,0,0,0,legitimate
2,20,PAYMENT,159325.0,1391.82,157933.18,-1391.82,0.0,0.0,0.0,1,0,0,legitimate
2,19,CASH_OUT,6386.0,309286.27,0.0,-6386.0,32043.44,341329.71,309286.27,0,0,0,legitimate
2,20,PAYMENT,71601.17,17082.67,54518.5,-17082.67,0.0,0.0,0.0,1,0,0,legitimate
1,19,PAYMENT,51471.0,227.19,51243.81,-227.19,0.0,0.0,0.0,1,0,0,legitimate
2,17,CASH_OUT,0.0,138025.48,0.0,0.0,5358285.95,5496311.43,138025.48,0,1,0,legitimate
2,13,CASH_OUT,60679.0,293389.31,0.0,-60679.0,76152.81,369542.12,293389.31,0,0,0,legitimate
2,15,PAYMENT,25863.0,14626.44,11236.56,-14626.44,0.0,0.0,0.0,1,0,0,legitimate
2,16,PAYMENT,34217.84,3676.93,30540.92,-3676.92,0.0,0.0,0.0,1,0,0,legitimate
2,20,CASH_IN,22319199.04,143671.57,22462870.61,143671.57,2136528.93,1992857.36,-143671.57,0,0,0,legitimate
1,14,CASH_OUT,56895.0,403385.52,0.0,-56895.0,0.0,403385.52,403385.52,0,0,0,legitimate
1,23,PAYMENT,242273.0,4000.86,238272.14,-4000.86,0.0,0.0,0.0,1,0,0,legitimate
1,22,TRANSFER,47762.63,253807.81,0.0,-47762.63,548574.65,802382.45,253807.8,0,0,0,legitimate
2,14,CASH_OUT,40372.0,9018.79,31353.21,-9018.79,0.0,9018.79,9018.79,0,0,0,legitimate
2,10,CASH_OUT,989311.12,989311.12,0.0,-989311.12,1009370.24,1998681.36,989311.12,0,0,1,fraud
4,2,CASH_OUT,158489.29,158489.29,0.0,-158489.29,0.0,158489.29,158489.29,0,0,1,fraud
2,12,CASH_IN,2081191.96,96321.69,2177513.65,96321.69,517192.15,420870.46,-96321.69,0,0,0,legitimate
2,18,TRANSFER,1917497.63,1917497.63,0.0,-1917497.63,0.0,0.0,0.0,0,0,1,fraud
1,18,CASH_OUT,0.0,189435.16,0.0,0.0,2706185.92,2895621.08,189435.16,0,1,0,legitimate
1,12,CASH_IN,6280.04,45444.38,51724.41,45444.37,1938291.77,2128546.69,190254.92,0,0,0,legitimate
1,11,CASH_IN,183875.0,148669.53,332544.53,148669.53,0.0,0.0,0.0,0,0,0,legitimate
1,20,CASH_OUT,0.0,200808.87,0.0,0.0,546916.26,747725.14,200808.88,0,1,0,legitimate
1,19,PAYMENT,50302.0,3635.72,46666.28,-3635.72,0.0,0.0,0.0,1,0,0,legitimate
1,19,PAYMENT,50101.0,6641.13,43459.87,-6641.13,0.0,0.0,0.0,1,0,0,legitimate
1,10,CASH_OUT,0.0,212718.46,0.0,0.0,4807513.85,7699443.15,2891929.3,0,1,0,legitimate
2,24,TRANSFER,0.0,1151768.91,0.0,0.0,2385358.48,3537127.39,1151768.91,0,1,0,legitimate
1,16,CASH_OUT,0.0,214593.81,0.0,0.0,8364642.69,8579236.51,214593.82,0,1,0,legitimate
2,18,CASH_OUT,0.0,82223.66,0.0,0.0,158969.03,241192.69,82223.66,0,1,0,legitimate
2,11,PAYMENT,249.0,22624.93,0.0,-249.0,0.0,0.0,0.0,1,0,0,legitimate
1,18,PAYMENT,0.0,16085.86,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,22,CASH_OUT,4505.6,89571.46,0.0,-4505.6,1929428.01,2018999.47,89571.46,0,0,1,fraud
1,17,CASH_OUT,3610.0,385832.88,0.0,-3610.0,131827.63,517660.52,385832.89,0,0,0,legitimate
1,19,DEBIT,26133.0,2635.12,23497.88,-2635.12,1178456.78,1181091.9,2635.12,0,0,0,legitimate
1,13,CASH_IN,4202578.04,119996.24,4322574.28,119996.24,406736.64,286740.4,-119996.24,0,0,0,legitimate
2,20,CASH_OUT,86515.0,35209.33,51305.67,-35209.33,0.0,35209.33,35209.33,0,0,0,legitimate
2,13,CASH_OUT,261290.85,245449.97,15840.88,-245449.97,312304.55,557754.52,245449.97,0,0,0,legitimate
2,16,PAYMENT,478402.49,13348.55,465053.94,-13348.55,0.0,0.0,0.0,1,0,0,legitimate
1,10,PAYMENT,3623256.42,16042.08,3607214.33,-16042.09,0.0,0.0,0.0,1,0,0,legitimate
2,13,CASH_IN,12862853.11,188620.64,13051473.75,188620.64,1205224.08,1016603.44,-188620.64,0,0,0,legitimate
1,16,CASH_IN,1032507.23,88463.94,1120971.17,88463.94,373314.34,284850.4,-88463.94,0,0,0,legitimate
2,20,CASH_OUT,433331.0,150028.72,283302.28,-150028.72,47912.23,197940.95,150028.72,0,0,0,legitimate
1,18,CASH_OUT,0.0,268530.3,0.0,0.0,447897.88,716428.18,268530.3,0,1,0,legitimate
1,20,PAYMENT,206609.65,4114.53,202495.12,-4114.53,0.0,0.0,0.0,1,0,0,legitimate
1,10,PAYMENT,107878.0,14070.56,93807.44,-14070.56,0.0,0.0,0.0,1,0,0,legitimate
1,9,CASH_OUT,0.0,206602.82,0.0,0.0,820646.87,1027249.69,206602.82,0,1,0,legitimate
1,18,CASH_OUT,228262.0,172468.12,55793.88,-172468.12,1097948.27,1270416.39,172468.12,0,0,0,legitimate
1,22,CASH_OUT,881.0,215539.28,0.0,-881.0,792211.33,1007750.6,215539.27,0,0,0,legitimate
1,14,TRANSFER,0.0,151690.25,0.0,0.0,1309918.07,1461608.32,151690.25,0,1,0,legitimate
2,10,CASH_OUT,0.0,24866.65,0.0,0.0,2253150.88,2278017.53,24866.65,0,1,0,legitimate
1,19,PAYMENT,0.0,3137.34,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,16,PAYMENT,0.0,27519.37,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,19,CASH_IN,8717158.22,34656.38,8751814.59,34656.37,2668830.21,2634173.84,-34656.37,0,0,0,legitimate
1,11,CASH_OUT,0.0,354488.08,0.0,0.0,877961.95,1634997.08,757035.13,0,1,0,legitimate
1,11,PAYMENT,131.0,4266.35,0.0,-131.0,0.0,0.0,0.0,1,0,0,legitimate
2,12,CASH_IN,119192.0,480839.99,600031.99,480839.99,687393.24,206553.25,-480839.99,0,0,0,legitimate
2,14,PAYMENT,1151328.64,28963.55,1122365.09,-28963.55,0.0,0.0,0.0,1,0,0,legitimate
2,19,PAYMENT,0.0,34690.01,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,15,PAYMENT,344319.18,15627.07,328692.11,-15627.07,0.0,0.0,0.0,1,0,0,legitimate
2,19,TRANSFER,10331.32,34502.26,0.0,-10331.32,3247755.59,3136651.78,-111103.81,0,0,0,legitimate
2,13,CASH_OUT,0.0,213498.85,0.0,0.0,5351160.1,5564658.95,213498.85,0,1,0,legitimate
2,20,TRANSFER,0.0,7952.71,0.0,0.0,117947.64,125900.34,7952.7,0,1,0,legitimate
1,11,PAYMENT,142674.0,6989.98,135684.02,-6989.98,0.0,0.0,0.0,1,0,0,legitimate
1,20,CASH_OUT,30154.0,68349.55,0.0,-30154.0,0.0,68349.55,68349.55,0,0,0,legitimate
2,16,PAYMENT,108362.5,12693.5,95669.0,-12693.5,0.0,0.0,0.0,1,0,0,legitimate
1,16,PAYMENT,346021.0,17311.88,328709.12,-17311.88,0.0,0.0,0.0,1,0,0,legitimate
1,16,PAYMENT,30538.0,2325.06,28212.94,-2325.06,0.0,0.0,0.0,1,0,0,legitimate
1,20,CASH_OUT,0.0,282736.59,0.0,0.0,353757.15,923604.37,569847.22,0,1,0,legitimate
2,19,CASH_OUT,0.0,451503.0,0.0,0.0,1395674.31,1968094.4,572420.09,0,1,0,legitimate
1,20,CASH_IN,49770.0,211318.14,261088.14,211318.14,943558.39,732240.25,-211318.14,0,0,0,legitimate
1,13,PAYMENT,0.0,6803.0,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,21,CASH_IN,4971504.08,76895.89,5048399.98,76895.9,550540.68,473644.79,-76895.89,0,0,0,legitimate
1,18,CASH_OUT,34906.0,61172.85,0.0,-34906.0,72393.59,133566.44,61172.85,0,0,0,legitimate
1,7,PAYMENT,11049.0,12161.05,0.0,-11049.0,0.0,0.0,0.0,1,0,0,legitimate
2,19,TRANSFER,182151.68,433175.97,0.0,-182151.68,2116642.86,2549818.83,433175.97,0,0,0,legitimate
3,8,TRANSFER,530733.43,530733.43,0.0,-530733.43,0.0,0.0,0.0,0,0,1,fraud
1,16,CASH_IN,54954.0,215498.45,270452.45,215498.45,858762.16,643263.71,-215498.45,0,0,0,legitimate
2,10,CASH_IN,4073713.35,344593.7,4418307.04,344593.69,3370587.5,3025993.8,-344593.7,0,0,0,legitimate
2,14,CASH_OUT,0.0,117575.95,0.0,0.0,2271069.96,2733872.07,462802.11,0,1,0,legitimate
2,12,CASH_IN,10844923.43,83868.15,10928791.58,83868.15,1342033.24,1258165.09,-83868.15,0,0,0,legitimate
1,13,CASH_IN,6553.0,212383.23,218936.23,212383.23,601780.49,330693.43,-271087.06,0,0,0,legitimate
1,13,CASH_OUT,0.0,162589.85,0.0,0.0,331835.71,494425.57,162589.86,0,1,0,legitimate
1,9,TRANSFER,0.0,43251.65,0.0,0.0,67907.06,453118.38,385211.32,0,1,0,legitimate
2,10,CASH_IN,699773.32,107905.3,807678.61,107905.29,0.0,0.0,0.0,0,0,0,legitimate
2,18,PAYMENT,11070.45,10342.82,727.63,-10342.82,0.0,0.0,0.0,1,0,0,legitimate
2,15,PAYMENT,0.0,7322.04,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,15,CASH_OUT,71344.0,436717.43,0.0,-71344.0,938890.34,1513986.52,575096.18,0,0,0,legitimate
1,20,CASH_IN,3627882.26,52912.44,3680794.69,52912.43,3338959.69,3286047.26,-52912.43,0,0,0,legitimate
2,14,CASH_IN,15183273.88,1162958.23,16346232.11,1162958.23,6498773.03,5335814.8,-1162958.23,0,0,0,legitimate
1,18,CASH_OUT,10704.0,26132.84,0.0,-10704.0,0.0,26132.84,26132.84,0,0,0,legitimate
2,20,CASH_OUT,0.0,13127.01,0.0,0.0,4391335.89,4404462.91,13127.02,0,1,0,legitimate
1,18,CASH_OUT,0.0,78610.37,0.0,0.0,3618638.4,3697248.77,78610.37,0,1,0,legitimate
1,9,CASH_OUT,0.0,83161.93,0.0,0.0,297345.0,341866.86,44521.86,0,1,0,legitimate
2,11,CASH_OUT,27.0,106001.2,0.0,-27.0,2124449.1,2230450.3,106001.2,0,0,0,legitimate
1,10,CASH_OUT,0.0,139716.83,0.0,0.0,725766.72,865483.56,139716.84,0,1,0,legitimate
1,15,TRANSFER,30218.32,421203.32,0.0,-30218.32,1136154.39,1927711.2,791556.81,0,0,0,legitimate
2,18,CASH_IN,6795086.77,96325.76,6891412.53,96325.76,8812081.54,8606986.37,-205095.17,0,0,0,legitimate
1,17,PAYMENT,76534.55,38519.8,38014.75,-38519.8,0.0,0.0,0.0,1,0,0,legitimate
2,17,CASH_OUT,123735.0,3313.47,120421.53,-3313.47,205380.76,208694.23,3313.47,0,0,0,legitimate
1,12,PAYMENT,17843.0,5008.12,12834.88,-5008.12,0.0,0.0,0.0,1,0,0,legitimate
1,13,CASH_OUT,0.0,101516.29,0.0,0.0,1439091.9,2449326.16,1010234.26,0,1,0,legitimate
3,14,TRANSFER,722380.88,722380.88,0.0,-722380.88,0.0,0.0,0.0,0,0,1,fraud
1,19,TRANSFER,399212.14,855649.26,0.0,-399212.14,2843577.18,3699226.44,855649.26,0,0,0,legitimate
2,15,CASH_OUT,1140.0,177497.0,0.0,-1140.0,210857.96,388354.96,177497.0,0,0,0,legitimate
1,16,PAYMENT,214655.36,20707.68,193947.68,-20707.68,0.0,0.0,0.0,1,0,0,legitimate
1,20,PAYMENT,99018.0,10761.76,88256.24,-10761.76,0.0,0.0,0.0,1,0,0,legitimate
1,19,PAYMENT,178768.9,15161.99,163606.9,-15162.0,0.0,0.0,0.0,1,0,0,legitimate
1,10,CASH_OUT,0.0,334321.89,0.0,0.0,588823.92,2247050.07,1658226.15,0,1,0,legitimate
1,19,PAYMENT,0.0,976.28,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,15,TRANSFER,47870.39,1202176.61,0.0,-47870.39,2073283.18,3432288.22,1359005.04,0,0,0,legitimate
1,19,CASH_OUT,195.0,45987.13,0.0,-195.0,822324.38,823924.75,1600.37,0,0,0,legitimate
1,12,CASH_IN,3429287.94,76028.88,3505316.82,76028.88,235749.44,159720.57,-76028.87,0,0,0,legitimate
2,16,PAYMENT,0.0,6549.86,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,19,CASH_OUT,0.0,411069.97,0.0,0.0,547922.39,958992.36,411069.97,0,1,0,legitimate
2,13,PAYMENT,35343.0,54961.75,0.0,-35343.0,0.0,0.0,0.0,1,0,0,legitimate
1,18,CASH_IN,60173.0,7899.91,68072.91,7899.91,143266.77,181412.97,38146.2,0,0,0,legitimate
2,11,CASH_OUT,35327.0,532993.37,0.0,-35327.0,100549.46,633542.84,532993.38,0,0,0,legitimate
2,18,PAYMENT,2194.0,9081.01,0.0,-2194.0,0.0,0.0,0.0,1,0,0,legitimate
2,19,CASH_OUT,52189.0,171989.59,0.0,-52189.0,339796.35,511785.94,171989.59,0,0,0,legitimate
2,20,CASH_OUT,0.0,338811.12,0.0,0.0,1177985.46,1516796.59,338811.13,0,1,0,legitimate
2,15,PAYMENT,0.0,3916.81,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,18,TRANSFER,11893.0,21447.8,0.0,-11893.0,44809.0,66256.8,21447.8,0,0,0,legitimate
1,4,TRANSFER,169941.73,169941.73,0.0,-169941.73,0.0,0.0,0.0,0,0,1,fraud
2,13,TRANSFER,8689.0,461823.77,0.0,-8689.0,0.0,461823.77,461823.77,0,0,0,legitimate
1,20,PAYMENT,0.0,22041.9,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,12,TRANSFER,1055.0,3381570.09,0.0,-1055.0,455165.53,4222257.24,3767091.71,0,0,0,legitimate
1,18,CASH_IN,17006170.34,918562.74,17924733.09,918562.75,4031084.12,3112521.37,-918562.75,0,0,0,legitimate
2,13,TRANSFER,3785.0,400585.68,0.0,-3785.0,105408.52,505994.2,400585.68,0,0,0,legitimate
2,20,PAYMENT,10491.18,3400.59,7090.59,-3400.59,0.0,0.0,0.0,1,0,0,legitimate
2,18,CASH_OUT,0.0,16736.43,0.0,0.0,380083.51,661341.97,281258.46,0,1,0,legitimate
1,16,TRANSFER,38156.0,327394.57,0.0,-38156.0,0.0,467825.97,467825.97,0,0,0,legitimate
4,5,CASH_OUT,5715004.3,5715004.3,0.0,-5715004.3,318309.23,6033313.53,5715004.3,0,0,1,fraud
1,16,PAYMENT,11010.0,14014.77,0.0,-11010.0,0.0,0.0,0.0,1,0,0,legitimate
1,10,CASH_IN,8487930.83,419223.27,8907154.09,419223.26,6392871.31,5936173.22,-456698.09,0,0,0,legitimate
1,16,CASH_OUT,0.0,152560.42,0.0,0.0,1684859.66,1837420.08,152560.42,0,1,0,legitimate
4,21,CASH_OUT,6618.0,42308.85,0.0,-6618.0,79250.34,121559.2,42308.86,0,0,0,legitimate
3,16,CASH_OUT,31574.65,31574.65,0.0,-31574.65,199385.83,230960.48,31574.65,0,0,1,fraud
2,18,CASH_OUT,22784.0,299509.24,0.0,-22784.0,202654.63,502163.87,299509.24,0,0,0,legitimate
2,21,CASH_IN,4061247.95,47407.1,4108655.05,47407.1,256537.61,209130.51,-47407.1,0,0,0,legitimate
1,14,CASH_OUT,0.0,489101.12,0.0,0.0,3714685.37,3883749.4,169064.03,0,1,0,legitimate
2,12,PAYMENT,76810.0,32177.99,44632.01,-32177.99,0.0,0.0,0.0,1,0,0,legitimate
2,9,CASH_IN,779524.6,420565.85,1200090.44,420565.84,646147.79,225581.94,-420565.85,0,0,0,legitimate
1,18,CASH_OUT,0.0,149803.91,0.0,0.0,3767951.25,4057186.9,289235.65,0,1,0,legitimate
2,16,PAYMENT,138518.73,3533.5,134985.24,-3533.49,0.0,0.0,0.0,1,0,0,legitimate
1,19,CASH_OUT,0.0,88168.54,0.0,0.0,649399.6,737568.13,88168.53,0,1,0,legitimate
2,16,CASH_OUT,20577.0,435312.2,0.0,-20577.0,2429475.96,2864788.16,435312.2,0,0,0,legitimate
1,15,CASH_OUT,5069.0,37116.17,0.0,-5069.0,616402.6,661061.28,44658.68,0,0,0,legitimate
1,16,PAYMENT,0.0,21020.19,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,12,CASH_OUT,0.0,202667.26,0.0,0.0,265019.59,467686.85,202667.26,0,1,0,legitimate
1,14,CASH_IN,5979803.51,25234.12,6005037.63,25234.12,384410.95,629717.35,245306.4,0,0,0,legitimate
2,17,CASH_IN,1882316.21,233519.99,2115836.2,233519.99,10941773.71,10708253.72,-233519.99,0,0,0,legitimate
2,10,CASH_OUT,12015.0,148187.67,0.0,-12015.0,0.0,148187.67,148187.67,0,0,0,legitimate
1,11,PAYMENT,676818.99,8216.29,668602.7,-8216.29,0.0,0.0,0.0,1,0,0,legitimate
2,16,CASH_OUT,32578.0,27383.54,5194.46,-27383.54,463831.14,491214.68,27383.54,0,0,0,legitimate
4,7,CASH_OUT,61178.51,61178.51,0.0,-61178.51,238787.35,299965.86,61178.51,0,0,1,fraud
1,14,CASH_OUT,21179.0,89436.69,0.0,-21179.0,0.0,310902.83,310902.83,0,0,0,legitimate
